subject_id	lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-1023964	1121.0	585.0	2302.0	1320.0	554.0	3581.0	4663.0	3440.0	1055.0	5234.0	2501.0	3074.0	1646.0	3157.0	602.0	1247.0	1720.0	651.0	1489.0	1190.0	4203.0	1097.0	4635.0	4306.0	819.0	6218.0	8126.0	5832.0	4571.0	4468.0	296.0	512.0	521.0	2653.0	89388.4	1150402.0	1524869.286237
sub-2741068	1020.0	510.0	2402.0	1948.0	393.0	4064.0	4834.0	4422.0	1014.0	6239.0	2806.0	4077.0	2142.0	3935.0	613.0	1289.0	1713.0	757.0	1498.0	2058.0	4351.0	1290.0	4701.0	4963.0	674.0	6021.0	8730.0	6425.0	4572.0	5583.0	319.0	473.0	501.0	2332.0	98670.6	1232242.0	1658155.072914
sub-0010010	1224.0	844.0	2649.0	1610.0	576.0	3670.0	5167.0	4137.0	1234.0	5729.0	3212.0	3314.0	2245.0	3421.0	695.0	1737.0	2502.0	845.0	1771.0	1593.0	5008.0	1600.0	6056.0	5171.0	1247.0	7196.0	8733.0	8035.0	4555.0	5416.0	355.0	491.0	474.0	2520.0	105028.0	1340866.0	1824002.376112
sub-2983819	939.0	582.0	2071.0	1466.0	436.0	2831.0	4821.0	3680.0	1002.0	6197.0	2513.0	3000.0	1684.0	3587.0	700.0	1152.0	1778.0	665.0	1572.0	1181.0	3899.0	1062.0	4471.0	3201.0	534.0	5864.0	6519.0	5069.0	4440.0	3786.0	384.0	488.0	480.0	2322.0	84379.4	1125460.0	1520578.234291
sub-0010043	827.0	485.0	1884.0	1501.0	378.0	2860.0	3245.0	2342.0	901.0	4818.0	2024.0	2725.0	1524.0	2216.0	516.0	1133.0	1161.0	573.0	1030.0	1082.0	3274.0	833.0	3868.0	2989.0	382.0	4299.0	5272.0	4236.0	3492.0	2636.0	279.0	362.0	476.0	1946.0	67566.7	923022.0	1299468.812469
sub-0010081	1112.0	702.0	2281.0	1326.0	536.0	2906.0	4524.0	3492.0	927.0	4434.0	2240.0	3061.0	1693.0	3243.0	639.0	1351.0	1299.0	470.0	1079.0	1288.0	3771.0	1372.0	4592.0	3365.0	687.0	4879.0	6581.0	5361.0	3823.0	3551.0	303.0	541.0	417.0	2412.0	80256.6	1084831.0	1482693.87954
sub-0010075	956.0	969.0	1938.0	1661.0	484.0	3387.0	4436.0	3633.0	1244.0	6789.0	2873.0	3521.0	1955.0	3382.0	808.0	1679.0	2127.0	779.0	1562.0	1821.0	4857.0	1673.0	5698.0	4499.0	995.0	6925.0	8557.0	5525.0	4903.0	4197.0	341.0	467.0	682.0	2315.0	97638.1	1204306.0	1595521.029088
sub-0010072	936.0	594.0	1804.0	1796.0	481.0	3154.0	4586.0	3324.0	911.0	4731.0	2379.0	3006.0	1936.0	3044.0	544.0	1401.0	1679.0	773.0	1343.0	1551.0	4663.0	1122.0	5088.0	3672.0	881.0	5326.0	7090.0	5236.0	4025.0	4911.0	332.0	392.0	419.0	2495.0	85621.7	1060495.0	1437928.227948
sub-6953386	1283.0	1120.0	2593.0	1384.0	503.0	4066.0	6217.0	4054.0	1347.0	5315.0	3537.0	3188.0	2522.0	4104.0	803.0	1504.0	2134.0	895.0	1807.0	1217.0	5396.0	1562.0	6118.0	5146.0	1329.0	6368.0	7595.0	6644.0	4636.0	6462.0	356.0	563.0	610.0	3015.0	105394.0	1306108.0	1745027.071629
sub-0010086	1325.0	851.0	2671.0	1554.0	574.0	3744.0	6157.0	4037.0	1031.0	5428.0	2968.0	3228.0	1943.0	4055.0	703.0	1629.0	1938.0	748.0	1467.0	1527.0	4917.0	1175.0	6115.0	3865.0	900.0	6242.0	9349.0	5893.0	4588.0	4517.0	329.0	518.0	554.0	2504.0	99043.4	1216064.0	1618445.038774
sub-0021029	904.0	622.0	2368.0	2193.0	481.0	3675.0	4662.0	3334.0	1565.0	7096.0	2778.0	3856.0	2046.0	3233.0	671.0	1256.0	2100.0	896.0	1569.0	2159.0	5031.0	1269.0	4938.0	4986.0	857.0	6767.0	8796.0	6232.0	4846.0	4572.0	354.0	459.0	656.0	2736.0	99965.2	1205309.0	1610385.680667
sub-0015027	1128.0	445.0	2201.0	1465.0	371.0	3362.0	4493.0	3507.0	953.0	4535.0	2600.0	2913.0	1809.0	3492.0	701.0	1199.0	1883.0	630.0	1161.0	1394.0	3756.0	1069.0	4929.0	4129.0	807.0	4752.0	6857.0	6109.0	3966.0	4130.0	320.0	491.0	452.0	2401.0	84413.2	1093027.0	1453695.183993
sub-8278680	1563.0	1001.0	2124.0	1623.0	540.0	3497.0	5654.0	3937.0	1176.0	5157.0	3438.0	2702.0	2132.0	4400.0	763.0	1411.0	1863.0	916.0	1727.0	1666.0	5125.0	1624.0	5465.0	4479.0	1292.0	6603.0	8394.0	6628.0	4737.0	5146.0	326.0	521.0	532.0	3259.0	101423.0	1251499.0	1701375.546748
sub-1771270	928.0	656.0	1630.0	1729.0	559.0	3161.0	3902.0	3471.0	982.0	5971.0	2610.0	3241.0	1781.0	3407.0	665.0	1197.0	1337.0	875.0	1228.0	1565.0	4301.0	1217.0	4571.0	3485.0	878.0	6480.0	6893.0	4823.0	4349.0	3554.0	289.0	495.0	620.0	2571.0	85419.4	1076727.0	1415689.788946
sub-0021027	730.0	566.0	1693.0	1445.0	351.0	3108.0	4052.0	3024.0	1181.0	5292.0	2632.0	3038.0	2118.0	3095.0	799.0	1450.0	1710.0	858.0	1975.0	1366.0	4278.0	1076.0	4166.0	4171.0	698.0	7040.0	7202.0	5755.0	4335.0	4615.0	270.0	401.0	611.0	2464.0	87564.1	1102722.0	1511795.546128
sub-0010109	850.0	748.0	2687.0	1694.0	413.0	3001.0	3224.0	2622.0	973.0	4213.0	2514.0	2979.0	2004.0	2826.0	665.0	1410.0	1513.0	641.0	1355.0	1672.0	4015.0	1150.0	5005.0	3569.0	792.0	5072.0	7652.0	5058.0	3825.0	4094.0	329.0	424.0	449.0	2512.0	81949.4	1089593.0	1484032.661677
sub-5302451	1375.0	743.0	2968.0	1671.0	420.0	3159.0	5262.0	4047.0	1203.0	5770.0	3310.0	3346.0	1889.0	4025.0	662.0	1578.0	1721.0	829.0	1700.0	1451.0	4645.0	1318.0	5771.0	3933.0	873.0	7504.0	9678.0	6474.0	4422.0	4155.0	360.0	549.0	497.0	3015.0	100320.0	1277949.0	1699729.632546
sub-3624598	1021.0	609.0	2016.0	1639.0	573.0	3377.0	5295.0	4219.0	1000.0	5057.0	2846.0	2790.0	2093.0	3686.0	658.0	1336.0	1596.0	750.0	1318.0	1515.0	4326.0	1295.0	4521.0	3332.0	826.0	6502.0	7242.0	5599.0	4586.0	3674.0	225.0	510.0	508.0	2535.0	89074.7	1195024.0	1575472.222988
sub-0016053	1159.0	1005.0	2739.0	1548.0	575.0	3669.0	4491.0	3861.0	1235.0	4775.0	2828.0	3199.0	2120.0	3640.0	814.0	1381.0	1832.0	902.0	1712.0	1470.0	4296.0	1458.0	5383.0	4615.0	960.0	6539.0	8556.0	6099.0	5125.0	6452.0	364.0	622.0	530.0	3263.0	99217.8	1275969.0	1704708.253496
sub-0021042	902.0	662.0	1681.0	1446.0	382.0	2546.0	3722.0	2705.0	1087.0	5339.0	2502.0	3032.0	1825.0	3058.0	618.0	1276.0	1555.0	787.0	1273.0	1210.0	3448.0	1088.0	3987.0	3896.0	595.0	6264.0	7439.0	5226.0	3833.0	4638.0	295.0	415.0	498.0	2107.0	81338.6	1020767.0	1388498.549421
sub-2950754	1155.0	675.0	3110.0	2004.0	647.0	4106.0	5954.0	4736.0	1230.0	6510.0	3501.0	3865.0	2227.0	3979.0	794.0	1633.0	1928.0	910.0	1855.0	2047.0	5716.0	1553.0	6264.0	5786.0	969.0	7727.0	9551.0	6746.0	5668.0	6501.0	329.0	722.0	802.0	3046.0	114253.0	1412537.0	1902704.11979
sub-1050345	966.0	774.0	2181.0	1686.0	569.0	3791.0	4707.0	4734.0	955.0	5994.0	2984.0	3240.0	1979.0	3514.0	811.0	1543.0	2046.0	841.0	1935.0	1425.0	4828.0	1201.0	5573.0	3784.0	1244.0	6619.0	9142.0	5839.0	4937.0	5057.0	323.0	522.0	641.0	2857.0	99239.4	1277708.0	1709217.929732
sub-3048588	898.0	529.0	2678.0	1705.0	544.0	3200.0	4557.0	3997.0	1203.0	5248.0	2744.0	3638.0	1955.0	3820.0	605.0	1521.0	1687.0	738.0	1280.0	1762.0	5148.0	1052.0	5386.0	4709.0	943.0	6540.0	9744.0	5974.0	4901.0	3670.0	346.0	481.0	519.0	2780.0	96503.9	1184958.0	1656531.564508
sub-0015042	1072.0	636.0	2021.0	1508.0	451.0	2684.0	4046.0	3127.0	1045.0	4873.0	2685.0	2977.0	1841.0	3451.0	567.0	1217.0	2085.0	770.0	1362.0	1486.0	3945.0	1244.0	4483.0	3887.0	700.0	5914.0	7246.0	4875.0	4158.0	4344.0	287.0	416.0	421.0	2118.0	83940.9	1086637.0	1442467.506671
sub-0015021	1083.0	556.0	2549.0	1607.0	564.0	3638.0	5062.0	3402.0	965.0	6567.0	2788.0	3296.0	1913.0	3138.0	710.0	1327.0	1697.0	735.0	1284.0	1499.0	4234.0	1497.0	4314.0	3818.0	965.0	5624.0	7018.0	5194.0	4127.0	3626.0	253.0	516.0	418.0	2531.0	88516.2	1122331.0	1487571.714336
sub-0021021	1388.0	815.0	3186.0	1808.0	579.0	3999.0	6316.0	4712.0	1359.0	5851.0	3655.0	3429.0	2688.0	4895.0	1039.0	1662.0	1537.0	987.0	1568.0	1329.0	5458.0	1522.0	7233.0	5585.0	1149.0	7503.0	9489.0	8084.0	5289.0	5785.0	372.0	520.0	558.0	2934.0	114289.0	1429437.0	1970358.063935
sub-0010106	899.0	685.0	2292.0	1321.0	310.0	2817.0	4160.0	2931.0	1033.0	5300.0	2592.0	3224.0	1809.0	2998.0	636.0	1440.0	1882.0	688.0	1872.0	1487.0	4281.0	1359.0	4213.0	4074.0	964.0	6550.0	7912.0	5368.0	4780.0	4649.0	296.0	452.0	710.0	2578.0	88563.4	1095515.0	1476499.466927
sub-0021017	803.0	585.0	1688.0	1339.0	292.0	2717.0	3984.0	3440.0	951.0	4686.0	2520.0	2460.0	1479.0	3068.0	620.0	1354.0	1338.0	708.0	1662.0	1082.0	3714.0	1183.0	4175.0	3580.0	560.0	5861.0	7017.0	5378.0	3708.0	3332.0	277.0	379.0	477.0	2289.0	78706.2	1005598.0	1391376.711812
sub-0021028	1144.0	543.0	2299.0	1642.0	510.0	3509.0	4905.0	3546.0	1138.0	5906.0	3187.0	3142.0	2036.0	3435.0	643.0	1512.0	1662.0	700.0	1281.0	1456.0	4282.0	1435.0	4477.0	4182.0	981.0	5471.0	7866.0	5827.0	4150.0	4279.0	326.0	532.0	501.0	2394.0	90899.7	1103441.0	1469681.542102
sub-0015017	1211.0	594.0	2913.0	2014.0	527.0	3657.0	6616.0	4462.0	1220.0	6529.0	3096.0	3838.0	2462.0	4067.0	816.0	1215.0	1503.0	863.0	1439.0	1754.0	5143.0	1166.0	5205.0	4738.0	912.0	7025.0	8070.0	7040.0	4184.0	3634.0	368.0	734.0	420.0	2453.0	101892.0	1265451.0	1683462.517017
sub-0010101	783.0	584.0	2110.0	1590.0	366.0	2614.0	3909.0	3125.0	946.0	5399.0	2641.0	2913.0	1830.0	2799.0	544.0	1431.0	1439.0	663.0	1357.0	1551.0	3523.0	1061.0	4481.0	4309.0	695.0	5381.0	7031.0	5841.0	3726.0	3521.0	249.0	384.0	466.0	2008.0	81272.6	1016426.0	1361463.329523
sub-0015028	1019.0	734.0	2434.0	1524.0	585.0	3793.0	5289.0	3925.0	1426.0	5510.0	2867.0	3586.0	2174.0	3612.0	878.0	1179.0	1666.0	761.0	1632.0	1346.0	4663.0	1287.0	4870.0	4379.0	1006.0	7082.0	8721.0	5929.0	4598.0	4583.0	335.0	523.0	495.0	2456.0	96866.9	1216908.0	1608083.012364
sub-1093743	1161.0	597.0	2538.0	1608.0	430.0	3479.0	6016.0	4531.0	1350.0	6069.0	2948.0	3306.0	2319.0	4393.0	781.0	1514.0	2338.0	817.0	1909.0	1317.0	4642.0	1617.0	4867.0	5221.0	850.0	6776.0	9239.0	6863.0	4841.0	4864.0	362.0	560.0	511.0	2876.0	103510.0	1295960.0	1778402.941974
sub-0015043	933.0	729.0	2490.0	1978.0	443.0	3102.0	4844.0	4048.0	967.0	5342.0	3497.0	3174.0	2199.0	4003.0	714.0	1610.0	1976.0	856.0	1646.0	1428.0	4236.0	1353.0	4599.0	4090.0	916.0	6269.0	8810.0	6737.0	4673.0	4519.0	341.0	520.0	528.0	2755.0	96327.0	1207090.0	1621639.08197
sub-0015044	1039.0	509.0	2250.0	1713.0	523.0	3435.0	5849.0	3611.0	1321.0	6218.0	2845.0	3754.0	1734.0	3523.0	636.0	1493.0	1824.0	857.0	1610.0	1434.0	4092.0	1200.0	4890.0	4470.0	675.0	7573.0	8556.0	5911.0	3834.0	3230.0	341.0	579.0	396.0	2175.0	94099.3	1174011.0	1562057.682792
sub-0016055	914.0	525.0	1797.0	1863.0	440.0	3721.0	5795.0	3797.0	1264.0	6356.0	2757.0	3390.0	1926.0	3334.0	747.0	1308.0	1969.0	972.0	1557.0	1693.0	4525.0	1325.0	5303.0	4915.0	636.0	6593.0	8423.0	6970.0	5060.0	4322.0	308.0	585.0	635.0	2611.0	98335.8	1251152.0	1696909.571707
sub-6115230	1027.0	633.0	2334.0	1380.0	359.0	3284.0	4585.0	2981.0	848.0	5032.0	2609.0	3138.0	1647.0	2910.0	769.0	1367.0	1411.0	733.0	1370.0	1591.0	3965.0	1342.0	4820.0	3789.0	709.0	5868.0	7605.0	5173.0	3894.0	4190.0	283.0	466.0	503.0	2371.0	84983.8	1008110.0	1377092.159782
sub-4241194	1183.0	668.0	2770.0	1608.0	434.0	3869.0	5317.0	4543.0	1363.0	5624.0	3445.0	3684.0	2283.0	4717.0	665.0	1257.0	1788.0	879.0	1755.0	1693.0	4956.0	1095.0	5787.0	5016.0	955.0	6761.0	7841.0	7307.0	4506.0	5554.0	358.0	524.0	548.0	2471.0	103224.0	1263079.0	1773765.983906
sub-4136226	859.0	594.0	2008.0	1704.0	460.0	2939.0	4957.0	3664.0	919.0	6051.0	2416.0	3496.0	1806.0	3648.0	715.0	1172.0	1574.0	664.0	1348.0	1847.0	4211.0	1156.0	4541.0	3884.0	819.0	5931.0	5855.0	5194.0	4266.0	4127.0	295.0	558.0	589.0	2293.0	86559.2	1117600.0	1497685.188161
sub-1875013	1045.0	741.0	2272.0	1738.0	359.0	3711.0	5162.0	3817.0	1383.0	5968.0	3313.0	3231.0	2019.0	3822.0	691.0	1445.0	1297.0	886.0	1456.0	1519.0	4818.0	1767.0	4960.0	4138.0	721.0	7367.0	8524.0	6270.0	4775.0	4891.0	330.0	476.0	460.0	2828.0	98200.4	1208612.0	1648608.820107
sub-0010123	1011.0	716.0	2348.0	1387.0	415.0	3053.0	4295.0	3302.0	1214.0	5481.0	2920.0	2747.0	1905.0	3317.0	709.0	1374.0	1405.0	769.0	1187.0	1208.0	4461.0	1408.0	5037.0	3867.0	909.0	5344.0	7886.0	5715.0	4031.0	3883.0	252.0	440.0	419.0	2451.0	86867.4	1156741.0	1627189.912081
sub-0015035	1091.0	886.0	3169.0	1721.0	498.0	3652.0	5909.0	4602.0	926.0	6170.0	3448.0	3167.0	2165.0	4476.0	793.0	1589.0	2365.0	945.0	1734.0	1501.0	4379.0	1506.0	5264.0	4837.0	1100.0	8062.0	9637.0	7037.0	4931.0	5134.0	322.0	475.0	436.0	2430.0	106361.0	1317284.0	1725485.907189
sub-0025002	922.0	1021.0	2628.0	2136.0	703.0	3967.0	5202.0	4187.0	2799.0	6179.0	3430.0	4361.0	2320.0	3681.0	985.0	1665.0	1754.0	874.0	1503.0	2148.0	5262.0	1852.0	5943.0	4944.0	1041.0	7336.0	9261.0	6701.0	5297.0	5605.0	366.0	647.0	622.0	3115.0	110475.0	1353340.0	1892613.442741
sub-8409791	1594.0	646.0	2982.0	1432.0	503.0	3695.0	5509.0	4820.0	1152.0	6018.0	3660.0	2874.0	2417.0	4383.0	838.0	1795.0	2242.0	950.0	1638.0	1081.0	4783.0	1427.0	6015.0	4098.0	1028.0	7248.0	9360.0	6274.0	5015.0	4776.0	347.0	553.0	529.0	2879.0	104559.0	1313480.0	1794897.325611
sub-0021035	1030.0	935.0	3172.0	1751.0	418.0	3371.0	5006.0	4500.0	1154.0	5633.0	3097.0	3104.0	1841.0	3806.0	741.0	1533.0	1671.0	842.0	1553.0	1602.0	4632.0	1569.0	4991.0	4012.0	940.0	6751.0	8742.0	5954.0	4472.0	4729.0	327.0	507.0	521.0	2697.0	97604.3	1257435.0	1714602.740092
sub-0015004	1056.0	597.0	2268.0	1852.0	560.0	3482.0	5345.0	3787.0	1043.0	5094.0	2639.0	3398.0	2173.0	3244.0	618.0	1506.0	1511.0	791.0	1146.0	1793.0	4339.0	1302.0	5133.0	4866.0	732.0	5650.0	8040.0	6496.0	3723.0	4182.0	304.0	530.0	413.0	2077.0	91693.5	1111055.0	1500912.205862
sub-4219416	1073.0	573.0	1777.0	957.0	429.0	2584.0	4173.0	2840.0	883.0	4339.0	2409.0	2695.0	1651.0	3332.0	585.0	1222.0	1647.0	655.0	1327.0	873.0	4015.0	1073.0	4054.0	3476.0	583.0	4095.0	5734.0	5254.0	4139.0	3943.0	223.0	390.0	490.0	2351.0	75844.3	1003713.0	1355248.567302
sub-0010115	957.0	888.0	2262.0	1889.0	421.0	3395.0	3481.0	4062.0	993.0	5175.0	2597.0	3178.0	1966.0	3270.0	639.0	1600.0	2316.0	646.0	1518.0	1757.0	4107.0	1391.0	4353.0	3784.0	1034.0	6362.0	8175.0	4925.0	3985.0	4095.0	259.0	577.0	557.0	2442.0	89057.2	1103559.0	1471947.972271
sub-0016047	1258.0	821.0	3097.0	1664.0	492.0	2974.0	5277.0	3675.0	1259.0	5383.0	2970.0	3790.0	2162.0	3374.0	729.0	1644.0	1797.0	777.0	1371.0	1866.0	5126.0	1551.0	5433.0	4987.0	1113.0	6748.0	8355.0	6298.0	4420.0	4353.0	316.0	510.0	673.0	2129.0	98392.7	1216760.0	1586231.168623
sub-0016078	1190.0	835.0	2597.0	1427.0	524.0	3162.0	5212.0	3685.0	942.0	4881.0	3436.0	3254.0	2539.0	3888.0	608.0	1538.0	1742.0	910.0	1509.0	1468.0	4191.0	1381.0	6037.0	3872.0	924.0	7042.0	7579.0	5397.0	4682.0	4242.0	334.0	619.0	445.0	2496.0	94591.1	1268986.0	1721061.725067
sub-0015051	739.0	706.0	2466.0	1753.0	587.0	2940.0	5007.0	3781.0	1157.0	5848.0	2939.0	3271.0	2109.0	3110.0	621.0	1216.0	1808.0	848.0	1383.0	1555.0	4851.0	1233.0	5226.0	3832.0	926.0	6282.0	7333.0	4838.0	3848.0	3509.0	381.0	528.0	429.0	2510.0	89569.4	1126703.0	1530940.525974
sub-0016071	777.0	638.0	2393.0	1465.0	378.0	2605.0	3681.0	3345.0	1047.0	4614.0	2716.0	2916.0	1896.0	3247.0	636.0	1074.0	1511.0	701.0	1128.0	1647.0	3655.0	1031.0	4287.0	3785.0	896.0	5560.0	6720.0	5219.0	3319.0	3449.0	303.0	447.0	411.0	2000.0	79499.5	948276.0	1317789.755209
sub-0010113	777.0	702.0	2154.0	1617.0	411.0	2679.0	3689.0	3121.0	1091.0	4792.0	2784.0	2933.0	1871.0	2870.0	719.0	1149.0	1571.0	622.0	1487.0	1602.0	4307.0	1199.0	4570.0	3418.0	884.0	5080.0	6713.0	5053.0	3851.0	4015.0	297.0	421.0	464.0	2258.0	81169.5	1034040.0	1391994.539692
sub-0015005	889.0	583.0	2006.0	1999.0	561.0	2883.0	4329.0	4194.0	943.0	5310.0	2839.0	2994.0	2106.0	3776.0	637.0	1444.0	1729.0	765.0	1404.0	1692.0	4031.0	1143.0	5175.0	3657.0	894.0	5480.0	8254.0	5645.0	4130.0	4098.0	338.0	552.0	490.0	2378.0	89347.2	1183397.0	1575049.332783
sub-6500128	1034.0	995.0	2292.0	1687.0	457.0	3500.0	5074.0	4390.0	1238.0	5696.0	3677.0	4140.0	2204.0	4261.0	1008.0	1506.0	1515.0	873.0	1164.0	1628.0	4727.0	1695.0	5779.0	4939.0	1276.0	5971.0	8288.0	7008.0	5575.0	5610.0	335.0	610.0	720.0	3042.0	103916.0	1232524.0	1670135.243421
sub-0015033	1489.0	699.0	2912.0	1520.0	588.0	3645.0	5844.0	3840.0	1335.0	5490.0	3223.0	3692.0	2295.0	4035.0	666.0	1480.0	2001.0	933.0	1710.0	1794.0	4980.0	1465.0	5502.0	4445.0	1172.0	6944.0	9729.0	6412.0	5040.0	4728.0	332.0	508.0	569.0	2678.0	103700.0	1238831.0	1652957.269183
sub-0010122	706.0	1278.0	2612.0	1873.0	679.0	3923.0	4829.0	4540.0	1524.0	6888.0	2952.0	4691.0	1921.0	3974.0	921.0	1599.0	1694.0	839.0	1526.0	2161.0	5116.0	1884.0	7319.0	3925.0	1036.0	7149.0	8625.0	6086.0	5298.0	4697.0	350.0	743.0	650.0	2839.0	106847.0	1415759.0	1938744.631428
sub-0015034	1222.0	820.0	2674.0	1716.0	615.0	3176.0	6145.0	3939.0	1143.0	6160.0	3412.0	3817.0	2153.0	4100.0	760.0	1486.0	1863.0	831.0	1776.0	1825.0	5106.0	1538.0	6042.0	4666.0	1073.0	6368.0	9055.0	6311.0	4582.0	4812.0	346.0	562.0	470.0	2842.0	103409.0	1270118.0	1679829.896004
sub-0010050	1152.0	577.0	2984.0	1671.0	390.0	3107.0	4692.0	3677.0	965.0	5209.0	3068.0	3414.0	2143.0	3280.0	626.0	1663.0	1740.0	764.0	1464.0	1540.0	4115.0	1135.0	5838.0	4266.0	834.0	6347.0	9632.0	5951.0	3988.0	3737.0	278.0	453.0	516.0	2884.0	94102.9	1152329.0	1590464.237683
sub-0010068	1200.0	759.0	3142.0	2028.0	544.0	3291.0	5476.0	3986.0	1295.0	6646.0	3532.0	3892.0	2488.0	3792.0	679.0	1279.0	1739.0	986.0	1600.0	1850.0	5021.0	1539.0	6097.0	4919.0	1047.0	7737.0	9812.0	6712.0	5246.0	5716.0	282.0	610.0	568.0	2760.0	108271.0	1414846.0	1902804.70146
